nome_x,nome_regiao,quantidade_nascimentos_ate_2010,genero
Ivonia,Sudeste,13,feminino
Ivonice,Nordeste,673,feminino
Ivonilce,Nordeste,12,feminino
Ivonilda,Sudeste,214,feminino
Ivonilde,Nordeste,421,feminino
Ivonildes,Nordeste,765,feminino
Ivonildo,Nordeste,574,masculino
Ivonilson,Nordeste,95,masculino
Ivonilton,Nordeste,22,masculino
Ivonir,Sul,656,ambos
Ivonise,Nordeste,42,feminino
Ivonne,Sudeste,123,feminino
Ivonny,Sudeste,33,feminino
Ivonte,Sudeste,23,feminino
Ivony,Sudeste,53,feminino
Ivor,Sudeste,33,masculino
Ivori,Sul,88,masculino
Ivson,Nordeste,692,masculino
Ivy,Sudeste,434,feminino
Ivyson,Nordeste,10,masculino
Iwao,Sudeste,55,masculino
Iwerson,Sul,14,desconhecido
Iza,Sudeste,1782,feminino
Izaac,Nordeste,162,masculino
Izabel,Sudeste,26207,feminino
Izabela,Sudeste,16190,feminino
Izabele,Sudeste,3062,feminino
Izabeli,Sudeste,916,feminino
Izabelino,Centro-Oeste,19,masculino
Izabella,Sudeste,2947,feminino
Izabelle,Sudeste,1085,feminino
Izabelli,Sudeste,205,feminino
Izabelly,Sudeste,568,feminino
Izabely,Sudeste,88,feminino
Izabete,Sudeste,57,feminino
Izac,Sudeste,741,masculino
Izack,Sudeste,44,masculino
Izadora,Sudeste,2926,feminino
Izael,Sudeste,1306,masculino
Izaela,Sudeste,21,feminino
Izaella,Sudeste,11,desconhecido
Izaias,Sudeste,3816,masculino
Izailda,Norte,26,feminino
Izailde,Sudeste,19,feminino
Izaildes,Nordeste,12,feminino
Izair,Sul,119,provavelmente_masculino
Izaira,Sudeste,104,feminino
Izais,Sudeste,44,masculino
Izak,Sudeste,75,masculino
Izake,Sudeste,15,masculino
Izaki,Sudeste,12,masculino
Izaldete,Sudeste,10,feminino
Izaldo,Nordeste,10,masculino
Izalina,Sudeste,31,feminino
Izalino,Sudeste,13,Indefinido
Izalra,Sudeste,158,feminino
Izaltina,Sudeste,322,feminino
Izaltino,Sudeste,88,masculino
Izamar,Sudeste,54,provavelmente_feminino
Izamara,Sudeste,136,feminino
Izan,Norte,87,masculino
Izana,Norte,32,feminino
Izandra,Norte,40,feminino
Izandro,Norte,22,masculino
Izane,Norte,53,feminino
Izaneide,Norte,43,feminino
Izanete,Norte,84,feminino
Izani,Sudeste,14,feminino
Izanil,Centro-Oeste,12,desconhecido
Izanilda,Norte,20,feminino
Izanilde,Nordeste,13,feminino
Izanildo,Norte,27,masculino
Izanio,Nordeste,12,masculino
Izanir,Sudeste,11,feminino
Izaque,Sudeste,3152,masculino
Izaquel,Norte,45,masculino
Izaqueu,Sudeste,15,masculino
Izaqui,Sudeste,30,masculino
Izaquiel,Nordeste,342,masculino
Izar,Sul,77,feminino
Izau,Sudeste,17,masculino
Izaulina,Sudeste,28,feminino
Izaulino,Sudeste,21,masculino
Izaura,Sudeste,4334,feminino
Izauri,Sudeste,24,provavelmente_feminino
Izaurina,Sudeste,21,feminino
Izauro,Sudeste,16,masculino
Izautina,Sudeste,13,feminino
Izelda,Nordeste,27,feminino
Izelia,Sudeste,17,feminino
Izelina,Sudeste,10,feminino
Izeneide,Norte,10,feminino
Izeni,Sudeste,11,feminino
Izenilda,Sudeste,20,feminino
Izequias,Sudeste,11,masculino
Izequiel,Sudeste,63,masculino
Izes,Sudeste,28,feminino
Izete,Norte,296,feminino
Izette,Sudeste,14,desconhecido
Izeuda,Nordeste,14,feminino
Izi,Nordeste,10,feminino
Iziane,Sudeste,25,feminino
Izidia,Sudeste,13,feminino
Izidio,Sudeste,86,masculino
Izidora,Sudeste,37,feminino
Izidorio,Sudeste,15,masculino
Izidoro,Sudeste,189,masculino
Izidro,Sudeste,82,masculino
Izilda,Sudeste,5020,feminino
Izildina,Sudeste,11,feminino
Izildinha,Sudeste,1440,feminino
Izildo,Sudeste,116,masculino
Iziquiel,Sul,10,masculino
Izis,Sudeste,171,feminino
Izolda,Sul,111,feminino
Izolde,Sul,116,feminino
Izolete,Sul,284,feminino
Izolina,Sudeste,601,feminino
Izomar,Norte,63,provavelmente_masculino
Izoneide,Norte,29,feminino
Izonete,Norte,40,feminino
Izulina,Sul,23,feminino
Izumi,Sudeste,27,desconhecido
Ja,Sudeste,23,desconhecido
Jaao,Sul,25,desconhecido
Jaaziel,Nordeste,10,masculino
Jabas,Sudeste,17,masculino
Jaber,Sudeste,31,masculino
Jabes,Sudeste,84,masculino
Jabez,Sudeste,10,masculino
Jabison,Sudeste,10,masculino
Jabson,Nordeste,240,masculino
Jacana,Sudeste,20,feminino
Jacanan,Sudeste,12,desconhecido
Jacauna,Nordeste,10,desconhecido
Jace,Nordeste,13,feminino
Jaceguai,Sudeste,12,desconhecido
Jaceline,Sudeste,42,feminino
Jacemir,Norte,10,masculino
Jacenilde,Nordeste,29,feminino
Jacenira,Sudeste,11,feminino
Jacheline,Sudeste,19,feminino
Jachson,Sudeste,13,masculino
Jaci,Sudeste,6444,ambos
Jacia,Nordeste,12,feminino
Jaciana,Nordeste,224,feminino
Jaciane,Nordeste,3285,feminino
Jaciara,Nordeste,14409,feminino
Jacicleia,Norte,17,feminino
Jacicleide,Nordeste,421,feminino
Jacidalva,Nordeste,30,feminino
Jaciel,Nordeste,1146,masculino
Jaciele,Nordeste,1293,feminino
Jacieli,Nordeste,47,feminino
Jacielma,Nordeste,84,feminino
Jaciene,Nordeste,732,feminino
Jaciguara,Norte,10,desconhecido
Jacilane,Norte,16,feminino
Jacilda,Nordeste,236,feminino
Jacildo,Centro-Oeste,61,masculino
Jacileia,Norte,136,feminino
Jacileide,Nordeste,387,feminino
Jacilene,Nordeste,4869,feminino
Jacilma,Sudeste,12,feminino
Jacimar,Sudeste,312,provavelmente_masculino
Jacimara,Sudeste,174,feminino
Jacimeire,Nordeste,73,feminino
Jacinalva,Nordeste,43,feminino
Jacinara,Nordeste,26,feminino
Jacineia,Nordeste,33,feminino
Jacineide,Nordeste,402,feminino
Jacineiva,Nordeste,12,desconhecido
Jacinete,Nordeste,161,feminino
Jacinta,Nordeste,2974,feminino
Jacintho,Sudeste,26,masculino
Jacinto,Sudeste,2565,masculino
Jacio,Nordeste,24,masculino
Jacione,Nordeste,105,feminino
Jacioneide,Nordeste,15,feminino
Jacionete,Nordeste,24,feminino
Jacir,Sul,3070,masculino
Jacira,Sudeste,16278,feminino
Jacirema,Norte,294,feminino
Jacirene,Norte,697,feminino
Jaciro,Sudeste,60,masculino
Jacitara,Norte,10,desconhecido
Jacival,Nordeste,14,desconhecido
Jacivalda,Nordeste,15,feminino
Jacivaldo,Norte,73,masculino
Jack,Sudeste,228,masculino
Jackelina,Sudeste,10,feminino
Jackeline,Sudeste,5144,feminino
Jackelini,Sudeste,10,feminino
Jackelline,Sudeste,12,feminino
Jackes,Sudeste,46,masculino
Jackeson,Sudeste,39,masculino
Jackison,Sudeste,90,masculino
Jackline,Norte,142,feminino
Jackon,Sudeste,51,masculino
Jacks,Sudeste,59,masculino
Jacksom,Sudeste,73,masculino
Jackson,Nordeste,19664,masculino
Jackueline,Sudeste,14,feminino
Jackues,Sudeste,18,masculino
Jacline,Sudeste,65,feminino
Jaco,Norte,1098,masculino
Jacob,Sudeste,659,masculino
Jacobi,Sudeste,12,masculino
Jacobina,Sudeste,11,desconhecido
Jacomo,Sudeste,115,masculino
Jaconias,Sudeste,250,masculino
Jacquelina,Sudeste,11,feminino
Jacqueline,Sudeste,6130,feminino
Jacquelini,Sudeste,14,feminino
Jacques,Sudeste,572,masculino
Jacsom,Sudeste,71,masculino
Jacson,Nordeste,7944,masculino
Jacsson,Sudeste,10,masculino
Jacy,Sudeste,1376,provavelmente_feminino
Jacyara,Sudeste,62,feminino
Jacyr,Sudeste,97,provavelmente_masculino
Jacyra,Sudeste,379,feminino
Jad,Sudeste,20,feminino
Jadde,Sudeste,11,feminino
Jaddy,Sudeste,13,feminino
Jade,Sudeste,4080,feminino
Jadeilda,Nordeste,33,feminino
Jadeilson,Nordeste,231,masculino
Jadeilton,Nordeste,15,masculino
Jadel,Sudeste,11,masculino
Jadelina,Sudeste,16,feminino
Jadelson,Nordeste,64,masculino
Jadenilson,Nordeste,10,masculino
Jader,Sudeste,3693,masculino
Jaderson,Sul,800,masculino
Jades,Sudeste,32,masculino
Jadeson,Nordeste,61,masculino
Jadi,Sudeste,216,provavelmente_feminino
Jadiael,Nordeste,49,masculino
Jadiane,Nordeste,223,feminino
Jadiel,Nordeste,1423,masculino
Jadiele,Nordeste,50,feminino
Jadieli,Sudeste,11,feminino
Jadielma,Nordeste,53,feminino
Jadielson,Nordeste,845,masculino
Jadila,Sudeste,11,feminino
Jadilene,Nordeste,32,feminino
Jadilma,Nordeste,52,feminino
Jadilson,Nordeste,1605,masculino
Jadilton,Nordeste,13,masculino
Jadina,Sul,73,feminino
Jadir,Sudeste,4650,masculino
Jadira,Sudeste,48,feminino
Jadison,Nordeste,470,masculino
Jadisson,Nordeste,20,masculino
Jadma,Norte,10,desconhecido
Jadna,Sul,537,feminino
Jadsom,Nordeste,88,masculino
Jadson,Nordeste,15369,masculino
Jady,Sudeste,313,feminino
Jadyr,Sudeste,27,masculino
Jae,Sudeste,113,masculino
Jaeder,Sudeste,89,masculino
Jaedson,Nordeste,177,masculino
Jael,Nordeste,266,ambos
Jaeliton,Nordeste,29,masculino
Jaelma,Sudeste,11,feminino
Jaelso,Sudeste,10,masculino
Jaelson,Nordeste,1992,masculino
Jaelton,Sudeste,12,masculino
Jaene,Sudeste,26,feminino
Jaerton,Nordeste,12,desconhecido
Jafe,Sudeste,32,masculino
Jafer,Sul,14,masculino
Jafia,Nordeste,21,feminino
Jaguaciara,Nordeste,25,feminino
Jaguaraci,Nordeste,216,provavelmente_masculino
Jaguaracira,Nordeste,67,feminino
Jaguaracy,Nordeste,16,desconhecido
Jagueline,Sudeste,74,feminino
Jai,Sudeste,49,masculino
Jaiana,Nordeste,180,feminino
Jaiane,Nordeste,5917,feminino
Jaiany,Sudeste,10,feminino
Jaiara,Nordeste,79,feminino
Jaice,Sudeste,33,feminino
Jaide,Nordeste,83,provavelmente_feminino
Jaider,Sudeste,360,masculino
Jaidete,Nordeste,418,feminino
Jaiene,Sudeste,12,feminino
Jail,Sudeste,19,masculino
Jaila,Nordeste,60,feminino
Jailane,Nordeste,199,feminino
Jailce,Sudeste,21,feminino
Jailda,Nordeste,1457,feminino
Jailde,Nordeste,132,feminino
Jaildes,Nordeste,85,feminino
Jaildo,Nordeste,207,masculino
Jailene,Nordeste,64,feminino
Jailma,Nordeste,4524,feminino
Jailon,Nordeste,16,masculino
Jailsa,Nordeste,146,feminino
Jailso,Nordeste,44,masculino
Jailsom,Nordeste,361,masculino
Jailson,Nordeste,42254,masculino
Jailsson,Centro-Oeste,10,masculino
Jailto,Nordeste,62,masculino
Jailtom,Nordeste,133,masculino
Jailton,Nordeste,20378,masculino
Jailza,Nordeste,430,feminino
Jaima,Sudeste,14,feminino
Jaimara,Nordeste,15,feminino
Jaime,Sudeste,30735,masculino
Jaimerson,Nordeste,18,masculino
Jaimes,Sudeste,41,masculino
Jaimeson,Norte,23,masculino
Jaimi,Sudeste,44,masculino
Jaimilson,Nordeste,24,masculino
Jaimiltom,Nordeste,12,desconhecido
Jaimilton,Nordeste,125,masculino
Jaimir,Sul,69,masculino
Jaimison,Norte,43,masculino
Jaimy,Sudeste,10,desconhecido
Jaina,Nordeste,190,feminino
Jainara,Nordeste,1016,feminino
Jaine,Nordeste,7322,feminino
Jaini,Sudeste,39,feminino
Jaino,Sudeste,11,masculino
Jainton,Sudeste,11,desconhecido
Jainy,Sudeste,18,feminino
Jair,Sudeste,66226,masculino
Jaira,Nordeste,993,feminino
Jairan,Nordeste,43,Indefinido
Jaire,Sudeste,28,masculino
Jaires,Nordeste,75,ambos
Jairla,Nordeste,65,feminino
Jairlan,Nordeste,10,masculino
Jairo,Sudeste,25956,masculino
Jairon,Nordeste,356,masculino
Jairson,Sudeste,34,masculino
Jairton,Nordeste,189,masculino
Jaisa,Nordeste,139,feminino
Jaise,Nordeste,31,feminino
Jaislane,Nordeste,14,feminino
Jaisom,Sul,19,masculino
Jaison,Sul,3046,masculino
Jaisson,Sul,141,masculino
Jaitom,Sudeste,11,masculino
Jaiton,Nordeste,105,masculino
Jaiuma,Sudeste,13,feminino
Jaiuson,Sudeste,15,masculino
Jaiza,Nordeste,106,feminino
Jakcson,Nordeste,11,masculino
Jakeline,Nordeste,2763,feminino
Jakelini,Nordeste,14,feminino
Jakes,Sudeste,13,masculino
Jakison,Sudeste,20,masculino
Jakline,Norte,22,feminino
Jaks,Sudeste,10,masculino
Jaksom,Sudeste,29,masculino
Jakson,Nordeste,4545,masculino
Jalbert,Sudeste,11,desconhecido
Jaldemir,Nordeste,37,masculino
Jaldenir,Nordeste,14,masculino
Jaldete,Sudeste,10,feminino
Jaldinete,Nordeste,13,feminino
Jaldir,Sudeste,11,masculino
Jaldo,Nordeste,56,masculino
Jales,Centro-Oeste,501,masculino
Jalila,Nordeste,10,feminino
Jalile,Sudeste,10,feminino
Jaline,Sudeste,71,feminino
Jalison,Nordeste,131,masculino
Jalisson,Nordeste,34,masculino
Jalles,Centro-Oeste,70,masculino
Jalma,Sudeste,17,feminino
Jalmar,Sul,12,masculino
Jalmir,Sudeste,200,masculino
Jalmira,Sudeste,15,feminino
Jalson,Sudeste,12,masculino
Jalusa,Sul,17,feminino
Jalva,Sudeste,25,feminino
Jamaci,Nordeste,20,masculino
Jamaica,Norte,30,feminino
Jamaira,Norte,92,feminino
Jamal,Sudeste,58,masculino
Jamara,Nordeste,92,feminino
Jame,Sudeste,15,masculino
Jamel,Sudeste,14,masculino
Jamenson,Norte,10,masculino
Jamersom,Nordeste,55,masculino
Jamerson,Nordeste,4360,masculino
Jamersson,Nordeste,49,masculino
James,Sudeste,4694,masculino
Jamesom,Nordeste,19,masculino
Jameson,Nordeste,625,masculino
Jamesson,Nordeste,338,masculino
Jamil,Sudeste,3366,masculino
Jamila,Nordeste,475,feminino
Jamile,Nordeste,32507,feminino
Jamiles,Norte,33,feminino
Jamilhe,Norte,10,feminino
Jamili,Norte,2620,feminino
Jamilis,Norte,15,feminino
Jamille,Nordeste,1134,feminino
Jamilli,Norte,75,feminino
Jamilly,Norte,630,feminino
Jamilo,Norte,10,masculino
Jamilson,Nordeste,1006,masculino
Jamilton,Nordeste,502,masculino
Jamily,Norte,1299,feminino
Jamim,Sudeste,10,desconhecido
Jamine,Nordeste,35,feminino
Jamir,Sudeste,660,masculino
Jamira,Sudeste,32,feminino
Jamire,Sudeste,42,feminino
Jamires,Nordeste,55,feminino
Jamiro,Sudeste,69,masculino
Jamis,Nordeste,59,masculino
Jamison,Nordeste,490,masculino
Jamissom,Nordeste,21,masculino
Jamisson,Nordeste,731,masculino
Jamle,Nordeste,10,feminino
Jamur,Sul,12,masculino
Jamyle,Nordeste,44,feminino
Jamylle,Nordeste,52,feminino
Jan,Sudeste,376,masculino
Jana,Sudeste,195,feminino
Janaci,Nordeste,27,feminino
Janacira,Nordeste,25,feminino
Janael,Nordeste,128,masculino
Janaele,Nordeste,20,feminino
Janaelson,Sudeste,15,masculino
Janai,Nordeste,70,feminino
Janaia,Sudeste,37,feminino
Janaiana,Nordeste,10,feminino
Janaice,Nordeste,29,feminino
Janailda,Nordeste,55,feminino
Janailde,Nordeste,11,feminino
Janaildes,Nordeste,87,feminino
Janaildo,Sudeste,20,masculino
Janailma,Nordeste,61,feminino
Janailsa,Sudeste,12,feminino
Janailsom,Nordeste,11,masculino
Janailson,Nordeste,1150,masculino
Janailton,Nordeste,127,masculino
Janailza,Nordeste,25,feminino
Janaina,Sudeste,91399,feminino
Janaine,Sudeste,310,feminino
Janair,Sudeste,115,provavelmente_feminino
Janaira,Norte,500,feminino
Janaise,Nordeste,14,feminino
Janana,Sudeste,11,feminino
Janara,Sul,99,feminino
Janari,Norte,43,masculino
Janary,Norte,12,masculino
Janatan,Sudeste,19,masculino
Janathan,Sudeste,25,masculino
Janayna,Sudeste,129,feminino
Janayra,Norte,14,feminino
Jance,Norte,12,masculino
Janda,Sudeste,33,feminino
Jandair,Sudeste,14,masculino
Jandaira,Nordeste,145,feminino
Jandara,Nordeste,13,feminino
Jandaraci,Nordeste,44,feminino
Jandarai,Nordeste,27,desconhecido
Jandaraina,Nordeste,14,desconhecido
Jandaraira,Nordeste,10,desconhecido
Jandeilson,Nordeste,239,masculino
Jander,Norte,1513,masculino
Janderclei,Norte,17,masculino
Janderlan,Norte,75,masculino
Janderlane,Norte,33,feminino
Janderlei,Norte,60,masculino
Janderleia,Norte,17,feminino
Janderley,Norte,25,masculino
Janderlucio,Norte,10,desconhecido
Jandernilson,Norte,14,desconhecido
Janderso,Norte,12,masculino
Jandersom,Norte,28,masculino
Janderson,Norte,4835,masculino
Jandeson,Norte,162,masculino
Jandi,Sudeste,15,masculino
Jandiara,Nordeste,335,feminino
Jandilson,Nordeste,142,masculino
Jandimar,Sudeste,10,masculino
Jandir,Sul,3907,masculino
Jandira,Sudeste,24634,feminino
Jandiro,Sudeste,26,masculino
Jandison,Sudeste,15,masculino
Jandra,Norte,11,feminino
Jandreson,Norte,11,masculino
Jandria,Norte,10,desconhecido
Jandson,Nordeste,198,masculino
Jandui,Nordeste,99,masculino
Janduir,Nordeste,65,masculino
Jandyr,Sudeste,13,masculino
Jandyra,Sudeste,253,feminino
Jane,Sudeste,31300,feminino
Janea,Sudeste,47,feminino
Janeci,Sudeste,42,feminino
Janeclecia,Nordeste,10,feminino
Janecleia,Nordeste,45,feminino
Janecleide,Nordeste,654,feminino
Janei,Nordeste,12,ambos
Janeide,Nordeste,2345,feminino
Janeilson,Nordeste,10,masculino
Janelucia,Sudeste,10,feminino
Janemeire,Nordeste,10,feminino
Janeo,Sudeste,10,masculino
Janequele,Nordeste,20,feminino
Janer,Norte,13,provavelmente_masculino
Janerson,Nordeste,21,masculino
Janes,Sudeste,360,ambos
Janesca,Sul,15,feminino
Janesio,Centro-Oeste,10,masculino
Janessa,Norte,10,feminino
Janet,Sudeste,257,feminino
Janeta,Sudeste,133,feminino
Janete,Sudeste,36439,feminino
Janeth,Sudeste,136,feminino
Janethe,Sudeste,34,feminino
Janeti,Sudeste,144,feminino
Janette,Sudeste,147,feminino
Janey,Sudeste,11,feminino
Jang,Sudeste,28,desconhecido
Jango,Norte,11,masculino
Jani,Sudeste,901,feminino
Jania,Sudeste,688,feminino
Janiara,Nordeste,34,feminino
Janice,Sul,7513,feminino
Janicelia,Sudeste,16,feminino
Janici,Sudeste,23,feminino
Janiclea,Sudeste,11,feminino
Janiclecia,Nordeste,61,feminino
Janicleia,Nordeste,249,feminino
Janicleide,Nordeste,1728,feminino
Janie,Sudeste,25,feminino
Janiedson,Nordeste,20,masculino
Janieide,Nordeste,52,feminino
Janieire,Nordeste,54,feminino
Janiel,Nordeste,1190,masculino
Janiele,Nordeste,7547,feminino
Janieli,Nordeste,479,feminino
Janielle,Nordeste,91,feminino
Janielly,Nordeste,33,feminino
Janielma,Nordeste,31,feminino
Janielson,Nordeste,348,masculino
Janiely,Nordeste,52,feminino
Janier,Nordeste,15,provavelmente_masculino
Janiere,Nordeste,76,feminino
Janieri,Sudeste,10,feminino
Janiete,Sudeste,13,feminino
Janifer,Sudeste,172,feminino
Janiffer,Sudeste,24,feminino
Janil,Sudeste,25,masculino
Janilce,Sudeste,136,feminino
Janilda,Sudeste,414,feminino
Janilde,Nordeste,119,feminino
Janildes,Nordeste,75,feminino
Janildo,Nordeste,232,masculino
Janile,Nordeste,61,feminino
Janileide,Nordeste,21,feminino
Janilene,Nordeste,106,feminino
Janilma,Norte,16,feminino
Janilsa,Sudeste,16,feminino
Janilse,Sudeste,13,feminino
Janilson,Nordeste,3241,masculino
Janilton,Nordeste,379,masculino
Janilza,Nordeste,17,feminino
Janimeire,Nordeste,13,feminino
Janina,Sudeste,207,feminino
Janine,Sudeste,3369,feminino
Janinha,Sudeste,13,feminino
Janini,Sudeste,241,feminino
Janio,Sudeste,4670,masculino
Janiquele,Nordeste,10,feminino
Janir,Sudeste,531,ambos
Janira,Sudeste,760,feminino
Janis,Sudeste,119,provavelmente_feminino
Janise,Sudeste,100,feminino
Janislei,Sul,31,feminino
Janison,Nordeste,143,masculino
Janisse,Sudeste,54,feminino
Janisson,Nordeste,313,Indefinido
Janita,Sudeste,24,feminino
Janival,Sudeste,13,masculino
Janivalda,Nordeste,11,feminino
Janivaldo,Nordeste,22,masculino
Janize,Sudeste,10,feminino
Janizete,Nordeste,21,feminino
Janne,Sudeste,72,feminino
Jannifer,Sudeste,15,feminino
Janny,Sudeste,32,feminino
Jano,Sudeste,24,masculino
Janoario,Sudeste,10,masculino
Janos,Sudeste,21,masculino
Janquiel,Sul,30,masculino
Janse,Sudeste,10,masculino
Jansei,Sudeste,14,masculino
Jansem,Sudeste,16,masculino
Jansen,Sudeste,586,masculino
Janser,Sudeste,49,masculino
Janson,Sudeste,11,masculino
Janssen,Sudeste,26,masculino
Janua,Sudeste,31,feminino
Januaria,Sudeste,179,feminino
Januario,Sudeste,945,masculino
Janubia,Sudeste,12,feminino
Januncio,Nordeste,25,masculino
Janusa,Nordeste,39,feminino
Janusia,Nordeste,18,feminino
Januzia,Sudeste,13,feminino
Jany,Sudeste,71,feminino
Janyne,Sudeste,12,feminino
Janyr,Sudeste,11,desconhecido
Jao,Sudeste,651,masculino
Jaoa,Sudeste,352,masculino
Jaqeline,Sudeste,47,feminino
Jaqson,Nordeste,42,masculino
Jaquaraci,Nordeste,13,desconhecido
Jaque,Sudeste,32,ambos
Jaqueine,Sudeste,93,feminino
Jaquekine,Sudeste,41,feminino
Jaquelaine,Sudeste,29,feminino
Jaquelane,Nordeste,47,feminino
Jaquelene,Sudeste,20,feminino
Jaqueli,Sudeste,59,feminino
Jaquelie,Sudeste,21,feminino
Jaquelina,Sudeste,362,feminino
Jaqueline,Sudeste,131648,feminino
Jaquelinhe,Norte,19,feminino
Jaquelini,Sudeste,511,feminino
Jaquelino,Sudeste,14,masculino
Jaquelline,Sudeste,12,feminino
Jaquelma,Nordeste,10,feminino
Jaquelne,Sudeste,101,feminino
Jaquelune,Sudeste,24,feminino
Jaquelyne,Sudeste,10,feminino
Jaques,Sudeste,932,masculino
Jaqueson,Sudeste,141,masculino
Jaquesson,Sudeste,10,masculino
Jaquiel,Sudeste,10,masculino
Jaquiele,Nordeste,12,feminino
Jaquilene,Nordeste,12,feminino
Jaquiline,Sudeste,17,feminino
Jaquim,Sudeste,28,masculino
Jaquison,Sudeste,198,masculino
Jaquisson,Nordeste,28,masculino
Jaquline,Sudeste,64,feminino
Jaqurline,Sudeste,10,feminino
Jara,Sudeste,10,feminino
Jarana,Norte,13,feminino
Jarba,Sudeste,14,masculino
Jarbas,Sudeste,4822,masculino
Jarbele,Nordeste,10,desconhecido
Jardas,Nordeste,15,masculino
Jarde,Sudeste,32,masculino
Jardeane,Nordeste,329,feminino
Jardeilson,Nordeste,55,masculino
Jardel,Nordeste,7123,masculino
Jardele,Nordeste,10,feminino
Jardelina,Sudeste,168,feminino
Jardelino,Sul,102,masculino
Jardelson,Nordeste,48,masculino
Jardene,Nordeste,25,feminino
Jardenia,Nordeste,196,feminino
Jardenilson,Nordeste,11,masculino
Jarder,Nordeste,32,masculino
Jarderson,Nordeste,45,masculino
Jardes,Sudeste,27,masculino
Jardeson,Nordeste,446,masculino
Jardesson,Norte,44,masculino
Jardeu,Nordeste,84,masculino
Jardiane,Nordeste,93,feminino
Jardiel,Nordeste,1349,masculino
Jardiele,Nordeste,181,feminino
Jardielson,Nordeste,70,masculino
Jardilene,Nordeste,144,feminino
Jardilina,Nordeste,97,feminino
Jardison,Nordeste,139,masculino
Jardson,Nordeste,566,masculino
Jared,Sudeste,15,masculino
Jarede,Norte,13,provavelmente_masculino
Jares,Sudeste,13,masculino
Jari,Sul,121,masculino
Jaria,Nordeste,14,feminino
Jarian,Nordeste,15,masculino
Jariane,Nordeste,10,feminino
Jarilson,Nordeste,12,masculino
Jarilza,Norte,13,desconhecido
Jarina,Nordeste,237,feminino
Jario,Nordeste,312,masculino
Jarismar,Sudeste,14,masculino
Jarison,Norte,42,masculino
Jarisson,Norte,48,masculino
Jarivaldo,Nordeste,12,masculino
Jarlan,Nordeste,139,masculino
Jarleane,Nordeste,12,feminino
Jarlei,Sudeste,23,masculino
Jarleide,Nordeste,26,feminino
Jarlene,Nordeste,513,feminino
Jarles,Norte,24,masculino
Jarleson,Norte,41,masculino
Jarley,Sudeste,20,masculino
Jarliane,Norte,113,feminino
Jarliene,Nordeste,10,feminino
Jarline,Nordeste,12,feminino
Jarlison,Norte,597,masculino
Jarlisson,Norte,165,masculino
Jarlon,Nordeste,10,masculino
Jarmeson,Nordeste,13,masculino
Jaro,Sudeste,10,masculino
Jaroslau,Sul,26,masculino
Jaroslava,Sul,16,desconhecido
Jarson,Nordeste,20,masculino
Jary,Sudeste,11,masculino
Jase,Sudeste,16,masculino
Jasi,Sudeste,35,ambos
Jasiane,Nordeste,12,feminino
Jasiara,Sudeste,59,feminino
Jasiel,Nordeste,451,masculino
Jasilene,Nordeste,40,feminino
Jasinta,Sudeste,10,feminino
Jasinto,Sudeste,14,masculino
Jasira,Sudeste,90,feminino
Jasiva,Centro-Oeste,14,desconhecido
Jasmelina,Nordeste,12,feminino
Jasmim,Sudeste,212,feminino
Jasmin,Sudeste,254,feminino
Jasmina,Nordeste,11,feminino
Jasmine,Sudeste,203,feminino
Jasmini,Sudeste,28,feminino
Jasminy,Sudeste,10,feminino
Jasmira,Sudeste,78,feminino
Jasmita,Sudeste,12,desconhecido
Jason,Sudeste,1200,masculino
Jassana,Sudeste,11,feminino
Jassanan,Sudeste,11,desconhecido
Jassi,Sudeste,29,provavelmente_feminino
Jassiane,Sudeste,10,feminino
Jassiara,Nordeste,116,feminino
Jassica,Sul,17,feminino
Jassira,Sudeste,147,feminino
Jasson,Sudeste,118,masculino
Jatir,Sul,51,masculino
Jatniel,Sudeste,10,masculino
Jauana,Sul,24,feminino
Jaudete,Nordeste,10,desconhecido
Jaueline,Sudeste,24,feminino
Jauri,Sul,365,masculino
Jauro,Nordeste,11,masculino
Javan,Nordeste,89,masculino
Javer,Sudeste,14,masculino
Javert,Sudeste,10,masculino
Javier,Sudeste,303,masculino
Jax,Norte,12,masculino
Jay,Sudeste,18,masculino
Jayane,Nordeste,134,feminino
